datetime,TotalPopulation,BusanPopulation,ChungcheongbukPopulation,ChungcheongnamPopulation,DaeguPopulation,DaejeonPopulation,GangwonPopulation,GwanguPopulation,GyeonggiPopulation,GyeongsangbukPopulation,GyeongsangnamPopulation,InchenPopulation,JejuPopulation,JeollanamPopulation,JeonbukPopulation,SeoulPopulation,UlsanPopulation
2013-06-30,51072452.064328715,3519480.8640245534,1568260.385691341,2077759.3767416873,2494593.8162481133,1517969.3331291622,1534800.6221803206,1463440.8195740008,12264580.760709947,2689289.3820165787,3331451.6814962085,2854188.363451408,600378.938146857,1900120.8404848883,1858272.571203055,10130032.117215639,1151825.774378615
2013-07-07,51076127.592004724,3519164.9748312435,1568390.4491706465,2077949.843650558,2494467.47277415,1517963.9059433043,1534837.5873611458,1463485.5596007414,12268047.671578972,2689227.372297869,3331663.3007161105,2854622.416998302,600551.4506357946,1899984.5452140376,1858164.604887918,10129186.427811544,1151884.2319433575
2013-07-14,51079796.413317695,3518849.0766659654,1568520.3799528445,2078139.9331340794,2494340.7976159886,1517957.7809801959,1534874.583295553,1463529.9299892485,12271512.796998153,2689165.290012588,3331874.1700168033,2855055.9212945444,600724.2580800686,1899848.5112292587,1858056.6755456945,10128337.809810283,1151942.2741586003
2013-07-21,51083458.52826764,3518533.169528718,1568650.1780379352,2078329.6451922515,2494213.7907736287,1517950.9582398375,1534911.6099835422,1463573.9307395222,12274976.136967486,2689103.1351607344,3332084.2893982865,2855488.8763401355,600897.3604796793,1899712.7385305518,1857948.7831763844,10127486.263211854,1151999.9010243434
2013-07-28,51087113.93685455,3518217.2534195026,1568779.8434259186,2078518.9798250746,2494086.4522470706,1517943.437722229,1534948.6674251135,1463617.5618515627,12278437.691486977,2689040.9077423094,3332293.6588605605,2855921.2821350754,601070.7578346266,1899577.2271179168,1857840.927779988,10126631.788016256,1152057.1125405869
2013-08-04,51090241.80649724,3517946.4610420777,1568890.8795709822,2078680.9662534408,2493977.0409450466,1517936.4361905488,1534980.4554238012,1463654.6657457382,12281403.317145642,2688987.5121980207,3332472.5215251795,2856291.4785149135,601219.618899237,1899461.282440899,1857748.5097247835,10125897.04978147,1152105.8203987854
2013-08-11,51093884.76040995,3517630.528270635,1569020.2985214805,2078869.5999534726,2493849.0864335485,1517927.619800904,1535017.569979168,1463697.6103867737,12284861.555829706,2688925.1500131055,3332680.49828035,2856722.8642729297,601393.5640283808,1899326.2562738261,1857640.7229923692,10125037.135762561,1152162.2605516722
2013-08-18,51097521.00795962,3517314.5865272237,1569149.5847748714,2079057.856228155,2493720.800237852,1517918.105634009,1535054.7152881166,1463740.1853895758,12288318.009063924,2688862.715261618,3332887.725116311,2857153.7007802944,601567.804112861,1899191.491392825,1857532.9732328686,10124174.293146485,1152218.2853550594
2013-08-25,51101150.549146265,3516998.635811844,1569278.7383311552,2079245.7350774882,2493592.1823579576,1517907.8936898638,1535091.8913506472,1463782.3907541446,12291772.676848298,2688800.207943559,3333094.202033063,2857583.988037008,601742.3391526779,1899056.987797896,1857425.2604462816,10123308.521933243,1152273.8948089469
2013-09-01,51104256.24673159,3516727.813771992,1569389.3357633331,2079406.4736914346,2493481.674467359,1517898.5852211525,1535123.781024443,1463818.2725790585,12294732.39959115,2688746.5724852984,3333270.5853729486,2857952.368526938,601892.1753757481,1898941.9069646262,1857332.9646280566,10122564.101397615,1152321.2294708404
2013-09-08,51107873.333244026,3516411.8463943847,1569518.2428821318,2079593.6516079765,2493352.4406025247,1517887.0774049712,1535161.014200769,1463859.7914726224,12298183.751540096,2688683.930400749,3333475.6695825974,2858381.6357467277,602067.2581897614,1898807.8886152592,1857225.3205054519,10121692.891361061,1152376.0675613713
2013-09-15,51111483.713393435,3516095.870044809,1569647.017303823,2079780.4520991694,2493222.875053492,1517874.8718115396,1535198.278130677,1463900.9407279529,12301633.318039197,2688621.215749628,3333680.0038730362,2858810.353715866,602242.6359591114,1898674.1315519642,1857117.7133557606,10120818.752727339,1152430.4903024023
2013-09-22,51115087.387179814,3515779.8847232647,1569775.659028407,2079966.8751650127,2493092.9778202605,1517861.968440858,1535235.572814167,1463941.7203450499,12305081.099088455,2688558.428531935,3333883.588244266,2859238.522434353,602418.308683798,1898540.635774741,1857010.143178983,10119941.685496451,1152484.4976939335
2013-09-29,51118684.35460316,3515463.8904297515,1569904.1680558834,2080152.920805507,2492962.7489028308,1517848.3672929262,1535272.8982512392,1463982.1303239136,12308527.094687868,2688495.5687476704,3334086.4226962863,2859666.1419021892,602594.2763638211,1898407.4012835897,1856902.609975119,10119061.689668395,1152538.0897359652
2013-10-06,51122274.61566347,3515147.88716427,1570032.5443862528,2080338.5890206522,2492832.1883012024,1517834.068367744,1535310.2544418934,1464022.170664544,12311971.304837434,2688432.636396834,3334288.507229097,2860093.2121193735,602770.5389991808,1898274.4280785103,1856795.1137441683,10118178.765243169,1152591.2664284974
2013-10-13,51125858.17036075,3514831.87492682,1570160.7880195144,2080523.879810448,2492701.296015376,1517819.0716653117,1535347.6413861297,1464061.8413669409,12315413.729537155,2688369.631479426,3334489.841842699,2860519.733085907,602947.096589877,1898141.716159503,1856687.6544861312,10117292.912220778,1152644.0277715295
2013-10-20,51129435.018695,3514515.8537174016,1570288.898955669,2080708.7931748948,2492570.0720453514,1517803.3771856292,1535385.059083948,1464101.1424311043,12318854.368787032,2688306.553995446,3334690.426537091,2860945.704801789,603123.9491359098,1898009.2655265674,1856580.232201008,10116404.130601218,1152696.373765062
2013-10-27,51133005.16066621,3514199.823536014,1570416.8771947161,2080893.3291139924,2492438.516391128,1517786.9849286964,1535422.5075353484,1464140.0738570346,12322293.222587064,2688243.403944894,3334890.2613122733,2861371.12726702,603301.0966372793,1897877.076179704,1856472.8468887978,10115512.420384493,1152748.3044090949
2013-11-03,51136059.94463831,3513928.933382442,1570526.4672121203,2081051.2023763082,2492325.4904082483,1517772.3790490245,1535454.630685318,1464173.1494488297,12325239.390486194,2688189.2175730686,3335060.951387957,2861735.3379356787,603453.1721131087,1897763.978987633,1856380.8317628962,10114745.766417308,1152792.4858053988
2013-11-10,51139617.63193532,3513612.8865388273,1570654.1990136823,2081235.0373826143,2492193.318769085,1517754.6909200556,1535492.1362505136,1464211.394403755,12328674.928450799,2688125.9327560263,3335259.3934560367,2862159.7403639858,603630.8673886745,1897632.2748863315,1856273.5151146685,10113848.617377268,1152843.645086075
2013-11-17,51143168.61286931,3513296.830723244,1570781.798118137,2081418.4949635714,2492060.8154457235,1517736.3050138366,1535529.6725692912,1464249.2697204468,12332108.68096556,2688062.5753724123,3335457.0856049065,2862583.5935416413,603808.857619577,1897500.832071102,1856166.2354393546,10112948.539740063,1152894.3890172516
2013-11-24,51146712.88744026,3512980.765935693,1570909.2645254845,2081601.5751191792,2491927.980438164,1517717.2213303675,1535567.239641651,1464286.7753989052,12335540.648030475,2687999.1454222267,3335654.0278345672,2863006.897468646,603987.142805816,1897369.6505419442,1856058.992736954,10112045.533505691,1152944.7175989284
2013-12-01,51150250.45564817,3512664.6921761725,1571036.5982357247,2081784.2778494377,2491794.8137464058,1517697.439869648,1535604.8374675927,1464323.91143913,12338970.829645544,2687935.6429054695,3335850.2201450183,2863429.652144999,604165.7229473917,1897238.7302988586,1855951.787007467,10111139.59867415,1152994.6308311054
2013-12-08,51153781.31749305,3512348.609444684,1571163.7992488574,2081966.603154347,2491661.315370449,1517676.9606316783,1535642.4660471166,1464360.6778411218,12342399.22581077,2687872.06782214,3336045.6625362597,2863851.857570701,604344.5980443038,1897108.0713418447,1855844.6182508937,10110230.735245442,1153044.1287137829
2013-12-15,51157305.472974904,3512032.5177412266,1571290.8675648829,2082148.551033907,2491527.485310294,1517655.7836164585,1535680.1253802225,1464397.07460488,12345825.83652615,2687808.420172239,3336240.355008292,2864273.513745751,604523.7680965526,1896977.6736709026,1855737.4864672339,10109318.943219567,1153093.2112469606
2013-12-22,51160822.92209373,3511716.4170658006,1571417.803183801,2082330.121488118,2491393.323565941,1517633.9088239884,1535717.8154669104,1464433.101730405,12349250.661791684,2687744.6999557666,3336434.297561115,2864694.6206701505,604703.2331041379,1896847.5372860327,1855630.3916564875,10108404.222596522,1153141.8784306385
2013-12-29,51164333.66484951,3511400.307418406,1571544.6061056117,2082511.31451698,2491258.8301373892,1517611.3362542682,1535755.5363071805,1464468.7592176965,12352673.701607374,2687680.9071727223,3336627.4901947286,2865115.1783438986,604882.9930670599,1896717.6621872345,1855523.3338186548,10107486.573376313,1153190.1302648168
2014-01-05,51167337.53520839,3511129.349151113,1571653.1887082416,2082666.322427665,2491143.2860622276,1517591.4329636353,1535787.892933324,1464499.028576373,12355606.314662782,2687626.169887331,3336792.4870062103,2865475.2191912867,605037.3077956486,1896606.5486363627,1855431.5993850762,10106697.685977569,1153231.1583955311
2014-01-12,51170835.823289976,3510813.2228414915,1571779.7451925674,2082846.8145237355,2491008.176648736,1517567.564521879,1535825.6708873895,1464533.9995926595,12359026.038643047,2687562.2423377964,3336984.2869327203,2865894.756828111,605217.615532767,1896477.1587831266,1855324.6102112257,10105774.597934049,1153278.6388663528
2014-01-19,51174327.405008525,3510497.087559901,1571906.1689797856,2083026.929194457,2490872.735551046,1517542.9983028725,1535863.4795950367,1464568.6009707127,12362443.977173464,2687498.2422216893,3337175.3369400213,2866313.745214284,605398.218225222,1896348.0302159626,1855217.6580102888,10104848.581293358,1153325.7039876748
2014-01-26,51177812.28036405,3510180.9433063422,1572032.4600698967,2083206.666439829,2490736.962769158,1517517.7343066158,1535901.319056266,1464602.8327105325,12365860.130254038,2687434.169539011,3337365.6370281125,2866732.1843498056,605579.1158730135,1896219.1629348705,1855110.7427822654,10103919.636055501,1153372.353759497
2014-02-02,51180793.97866555,3509909.9553766227,1572140.603959641,2083360.4265360944,2490620.3221054226,1517495.5240789517,1535933.7773575177,1464631.8799999473,12368786.840393633,2687379.192339648,3337528.1545148613,2867090.409307285,605734.4057600619,1896108.9132277465,1855019.1305856665,10103121.06635592,1153412.008693906
2014-02-09,51184266.39934687,3509593.7944608363,1572266.6486122669,2083539.462848675,2490483.933338594,1517468.9642106588,1535971.6739325423,1464665.4252687623,12372199.67763878,2687314.984890479,3337717.061895849,2867507.828405883,605915.85118205,1895980.5311922166,1854912.2840216253,10102186.68229475,1153457.8871023718
2014-02-16,51187732.113665156,3509277.6245730817,1572392.5605677855,2083718.1217359065,2490347.212887568,1517441.7065651156,1536009.601261149,1464698.6008993438,12375610.72943408,2687250.7048747386,3337905.219357628,2867924.69825383,606097.5915593746,1895852.4104427584,1854805.474430498,10101249.369636416,1153503.3501613378
2014-02-23,51191191.12162041,3508961.4457133585,1572518.3398261967,2083896.4031977886,2490210.160752343,1517413.7511423226,1536047.5593433378,1464731.406891692,12379019.995779539,2687186.3522924264,3338092.6269001975,2868341.018851125,606279.6268920358,1895724.5509793719,1854698.701812284,10100309.128380913,1153548.397870804
2014-03-02,51195628.56331516,3508554.9168532705,1572679.861032078,2084125.0676360223,2490033.463491497,1517376.7831505267,1536096.4077808028,1464773.042882817,12383400.714705557,2687103.5066295927,3338332.477532826,2868875.4811283234,606514.1057235029,1895560.5441712872,1854561.4770592696,10099095.943521876,1153605.7060449345
2014-03-09,51199072.242440626,3508238.71748619,1572805.3369828153,2084302.486411392,2489895.6532209613,1517347.2328083045,1536134.4361568934,1464805.0039877745,12386805.900022797,2687038.9881808306,3338518.170974345,2869290.5462955586,606696.8152397906,1895433.281933208,1854454.7889505723,10098149.00832999,1153649.8043841156
2014-03-16,51202509.21520306,3507922.5091471416,1572930.6802364453,2084479.5277614128,2489757.511266228,1517316.984688832,1536172.495286566,1464836.5954544987,12390209.29989019,2686974.397165497,3338703.114496655,2869705.0622121426,606879.8197114147,1895306.280981201,1854348.1378147886,10097199.144540938,1153693.487373797
2014-03-23,51205939.48160247,3507606.2918361244,1573055.890792968,2084656.1916860843,2489619.0376272956,1517286.0387921091,1536210.5851698208,1464867.8172829894,12393610.914307741,2686909.7335835914,3338887.3080997556,2870119.028878075,607063.1191383756,1895179.5413152657,1854241.5236519184,10096246.352154715,1153736.7550139788
2014-03-30,51209363.041638836,3507290.0655531385,1573180.9686523832,2084832.4781854064,2489480.232304165,1517254.3951181362,1536248.7058066574,1464898.669473247,12397010.743275445,2686844.997435114,3339070.7517836466,2870532.446293357,607246.713520673,1895053.0629354024,1854134.9464619618,10095290.631171327,1153779.6073046608
2014-04-06,51212292.183952495,3507019.007312482,1573288.0726301027,2084983.2804993435,2489360.9923193646,1517226.716595287,1536281.4051155727,1464924.820005894,12399923.461318295,2686789.4515507803,3339227.392352509,2870886.366919202,607404.3148944406,1894944.8608579033,1854043.6240122772,10094469.110832717,1153816.0072552357
2014-04-13,51215703.289314665,3506702.764367269,1573412.904052033,2085158.8660658742,2489221.571011294,1517193.777049278,1536319.5828662047,1464954.9857251465,12403319.974450573,2686724.5806358126,3339409.4433292965,2871298.7642975594,607588.4570509344,1894818.867723602,1853937.1154863029,10093507.951026017,1153858.088182561
2014-04-20,51219107.6883138,3506386.5124500873,1573537.602776856,2085334.074207056,2489081.8180190255,1517160.1397260185,1536357.7913704186,1464984.7818061656,12406714.702133005,2686659.637154273,3339590.744386875,2871710.612425266,607772.8941627649,1894693.1358753727,1853830.6439332422,10092543.862622151,1153899.7537603867
2014-04-27,51222505.3809499,3506070.251560937,1573662.1688045715,2085508.9049228886,2488941.733342558,1517125.804625509,1536396.0306282146,1465014.2082489512,12410107.644365594,2686594.6211061617,3339771.295525244,2872121.911302321,607957.626229932,1894567.6653132155,1853724.209353095,10091576.845621115,1153941.0039887128
2014-05-04,51225896.36722297,3505753.9816998183,1573786.6021351796,2085683.3582133718,2488801.3169818926,1517090.7717477495,1536434.3006395928,1465043.2650535034,12413498.801148336,2686529.5324914786,3339951.0967444032,2872532.660928725,608142.6532524355,1894442.45603713,1853617.8117458613,10090606.900022913,1153981.838867539
2014-05-11,51229280.64713301,3505437.7028667307,1573910.9027686806,2085857.4340785057,2488660.5689370288,1517055.0410927397,1536472.601404553,1465071.9522198224,12416888.172481235,2686464.371310224,3340130.1480443534,2872942.8613044773,608327.9752302757,1894317.5080471165,1853511.4511115411,10089634.025827542,1154022.2583968658
2014-05-18,51232658.22068002,3505121.415061675,1574035.0707050741,2086031.1325182908,2488519.4892079663,1517018.6126604797,1536510.9329230953,1465100.2697479078,12420275.758364286,2686399.1375623974,3340308.4494250943,2873352.512429578,608513.5921634524,1894192.8213431747,1853405.1274501346,10088658.223035006,1154062.2625766927
2014-05-25,51236029.087864,3504805.11828465,1574159.1059443604,2086204.4535327265,2488378.0777947055,1516981.4864509695,1536549.2951952196,1465128.21763776,12423661.558797495,2686333.831247999,3340486.0008866256,2873761.6143040285,608699.5040519657,1894068.3959253049,1853298.8407616415,10087679.4916453,1154101.85140702
2014-06-01,51238913.0648756,3504533.999620532,1574265.3162476835,2086352.7140024751,2488256.604018365,1516949.108611945,1536582.2016200956,1465151.8787700597,12426562.252382204,2686277.7966500185,3340637.5909791794,2874111.835894875,608859.0918596328,1893961.9535295146,1853207.7673132115,10086838.248101277,1154135.4541058617
2014-06-08,51242271.47738537,3504217.6861812803,1574389.1050494846,2086525.3340841194,2488114.576620165,1516910.686530399,1536620.621006015,1465179.140188907,12429944.736979987,2686212.35556913,3340813.7497336078,2874519.9177324013,609045.5515223426,1893838.013357207,1853101.5492887008,10085854.077888262,1154174.2715728325
2014-06-15,51245623.18353211,3503901.36377006,1574512.7611541783,2086697.5767404146,2487972.217537766,1516871.5666716022,1536659.0711455166,1465206.0319695207,12433325.436127923,2686146.8419216694,3340989.158568826,2874927.450319276,609232.306140389,1893714.3344709713,1852995.3682371036,10084866.979078077,1154212.6736903032
2014-06-22,51248968.18331582,3503585.032386871,1574636.284561765,2086869.4419713605,2487829.5267711687,1516831.7490355554,1536697.5520386004,1465232.5541119012,12436704.349826014,2686081.255707637,3341163.8174848356,2875334.4336555,609419.3557137719,1893590.9168708075,1852889.22415842,10083876.951670725,1154250.6604582744
2014-06-29,51252306.47673649,3503268.692031713,1574759.675272244,2087040.9297769573,2487686.504320373,1516791.2336222585,1536736.063685266,1465258.7066160482,12440081.47807426,2686015.5969270333,3341337.726481635,2875740.867741072,609606.7002424914,1893467.7605567155,1852783.1170526498,10082883.995666206,1154288.231876746
2014-07-06,51255638.063794136,3502952.342704587,1574882.9332856156,2087212.0401572047,2487543.1501853787,1516750.0204317113,1536774.606085514,1465284.489481962,12443456.82087266,2685949.865579857,3341510.8855592255,2876146.752575993,609794.3397265475,1893344.8655286955,1852677.0469197934,10081888.11106452,1154325.3879457177
2014-07-13,51258962.94448875,3502635.9844054924,1575006.0586018802,2087382.773112103,2487399.4643661864,1516708.109463914,1536813.1792393436,1465309.9027096422,12446830.378221218,2685884.0616661096,3341683.2947176066,2876552.088160263,609982.2741659401,1893222.2317867475,1852571.0137598505,10080889.297865666,1154362.1286651897
2014-07-20,51262281.11882033,3502319.6171344295,1575129.0512210373,2087553.1286416524,2487255.446862796,1516665.5007188665,1536851.7831467555,1465334.9462990891,12450202.150119927,2685818.1851857905,3341854.953956778,2876956.874493881,610170.5035606694,1893099.8593308714,1852465.0175728211,10079887.556069646,1154398.4540351622
2014-07-27,51265592.58678888,3502003.2408913975,1575251.911143087,2087723.1067458524,2487111.0976752066,1516622.1941965686,1536890.4178077495,1465359.6202503026,12453572.136568794,2685752.2361388993,3342025.86327674,2877361.1115768487,610359.0279107352,1892977.748161067,1852359.0583587051,10078882.885676457,1154434.3640556347
2014-08-03,51268425.65018726,3501732.0541135585,1575357.114031636,2087868.5018639704,2486987.1058065845,1516584.5189465836,1536923.5577087994,1465380.4751494834,12456459.275309782,2685695.6506273537,3342171.760105092,2877707.1633464247,610520.8549711616,1892873.2894064756,1852268.2656025982,10078019.408700876,1154464.8134888872
2014-08-10,51271724.66348161,3501415.6612082995,1575479.7275162006,2088037.779035379,2486842.1406340552,1516539.9165522498,1536962.2494835886,1465404.4626296922,12459825.945923222,2685629.5668139723,3342341.276717951,2878110.380392468,610709.9270954239,1892751.6634822336,1852162.3750524647,10077009.299484374,1154499.952146003
2014-08-17,51275016.97041292,3501099.2593310717,1575602.208303658,2088206.6787814384,2486696.8437773283,1516494.6163806657,1537000.9720119599,1465428.0804716672,12463190.831086816,2685563.410434019,3342510.0434116004,2878513.0481878603,610899.2941750227,1892630.2988440632,1852056.5214752448,10075996.261670707,1154534.6754536193
2014-08-24,51278302.5709812,3500782.848481876,1575724.556394008,2088375.2011021485,2486551.215236402,1516448.6184318312,1537039.7252939132,1465451.328675409,12466553.930800566,2685497.181487494,3342678.0601860406,2878915.166732601,611088.9562099582,1892509.195491965,1851950.7048709383,10074980.295259872,1154568.983411736
2014-08-31,51281581.46518645,3500466.428660711,1575846.7717872506,2088543.3459975095,2486405.255011278,1516401.9227057467,1537078.5093294485,1465474.2072409175,12469915.24506447,2685430.8799743974,3342845.327041271,2879316.7360266903,611278.9132002302,1892388.3534259386,1851844.9252395453,10073961.40025187,1154602.8760203528
2014-09-07,51284386.608216286,3500195.2045301865,1575951.4222225365,2088687.1697937655,2486279.8822533404,1516361.3424239447,1537111.7772658197,1465493.5232380657,12472794.950504063,2685373.992348961,3342988.101756996,2879660.501120086,611441.9682379762,1892284.9824745855,1851754.2864114868,10073085.730749305,1154631.5962434432
2014-09-14,51287653.04774733,3499878.7680467945,1576073.391178294,2088854.6137563353,2486133.3060432766,1516313.350825824,1537150.6184151503,1465515.715332569,12476152.94893254,2685307.556069374,3343153.9759051236,2880061.0503772516,611632.4730024447,1892164.6256541212,1851648.5754440762,10072061.396917991,1154664.7174887036
2014-09-21,51290912.78091535,3499562.322591434,1576195.2274369444,2089021.6802935558,2485986.398149014,1516264.6614504533,1537189.490318063,1465537.5377888393,12479509.161911173,2685241.047223215,3343319.1001340416,2880461.0503837657,611823.2727222499,1892044.5301197288,1851542.901449579,10071034.13448951,1154697.423384464
2014-09-28,51294165.807720326,3499245.8681641044,1576316.9309984874,2089188.369405427,2485839.1585705536,1516215.2742978323,1537228.3929745576,1465558.990606876,12482863.589439962,2685174.4658104843,3343483.4744437505,2880860.501139629,612014.3673973915,1891924.695871408,1851437.2644279955,10070003.94346386,1154729.713930725
2014-10-05,51297412.12816228,3498929.404764807,1576438.501862923,2089354.681091949,2485691.5873078946,1516165.189367961,1537267.3263846345,1465580.0737866794,12486216.231518904,2685107.811831182,3343647.098834249,2881259.402644841,612205.7570278697,1891805.1229091596,1851331.6643793257,10068970.823841045,1154761.589127486
2014-10-12,51300651.7422412,3498612.9323935406,1576559.9400302512,2089520.615353122,2485543.684361037,1516114.4066608397,1537306.2905482932,1465600.7873282493,12489567.088148002,2685041.0852853074,3343809.973305539,2881657.7548994017,612397.4416136845,1891685.811232983,1851226.1013035693,10067934.77562106,1154793.0489747475
2014-10-19,51303884.649957076,3498296.4510503057,1576681.2455004721,2089686.1721889456,2485395.449729981,1516062.926176468,1537345.285465534,1465621.131231586,12492916.159327254,2684974.2861728612,3343972.0978576196,2882055.557903311,612589.421154836,1891566.7608428781,1851120.5752007265,10066895.798803909,1154824.0934725094
2014-10-26,51307110.85130993,3497979.960735102,1576802.4182735856,2089851.3515994202,2485246.8834147267,1516010.747914846,1537384.311136357,1465641.105496689,12496263.445056662,2684907.4144938434,3344133.4724904904,2882452.811656569,612781.6956513239,1891447.9717388453,1851015.0860707972,10065853.89338959,1154854.7226207715
2014-11-02,51309870.82903772,3497708.676181116,1576906.175034475,2089992.6335514877,2485119.276865249,1515965.468316869,1537417.786188689,1465657.9320934897,12499131.126038115,2684850.038154761,3344271.196729907,2882792.877714966,612946.7371229692,1891346.3604692009,1850924.696243993,10064958.50068161,1154880.6455921289
2014-11-09,51313084.57571637,3497392.169203685,1577027.1013701037,2090157.1120291709,2484970.094565055,1515911.9941832111,1537456.868973307,1465677.219887588,12502475.095932096,2684783.031709253,3344431.1786556747,2883189.1114313,613139.5593936538,1891228.0566107302,1850819.2757780459,10063911.156443981,1154910.5033770343
2014-11-16,51316291.61603199,3497075.653254286,1577147.8950086248,2090321.2130815047,2484820.5805806625,1515857.822272303,1537495.9825115073,1465696.138043453,12505817.280376233,2684715.9526971728,3344590.410662233,2883584.7958969832,613332.6766196748,1891110.0140383313,1850713.8922850126,10062860.883609183,1154939.94581244
2014-11-23,51319491.94998457,3496759.1283329176,1577268.5559500386,2090484.9367084894,2484670.734912072,1515802.9525841447,1537535.1268032896,1465714.6865610844,12509157.679370524,2684648.801118521,3344748.892749582,2883979.9311120147,613526.0888010324,1890992.2327520044,1850608.5457648926,10061807.682177218,1154968.9728983461
2014-11-30,51322685.57757413,3496442.5944395815,1577389.084194345,2090648.2829101249,2484520.5575592825,1515747.3851187362,1537574.3018486542,1465732.8654404825,12512496.29291497,2684581.5769732976,3344906.6249177214,2884374.5170763955,613719.7959377265,1890874.7127517494,1850503.2362176862,10060751.552148085,1154997.5846347525
2014-12-07,51325872.49880065,3496126.0515742763,1577509.479741544,2090811.2516864112,2484370.048522295,1515691.1198760774,1537613.5076476005,1465750.6746816472,12515833.121009571,2684514.280261502,3345063.6071666516,2884768.5537901246,613913.7980297573,1890757.4540375664,1850397.9636433935,10059692.493521785,1155025.781021659
2014-12-14,51329052.713664144,3495809.4997370024,1577629.7425916358,2090973.8430373485,2484219.207801109,1515634.1568561685,1537652.7442001288,1465768.1142845787,12519168.163654327,2684446.910983135,3345219.8394963723,2885162.0412532026,614108.0950771247,1890640.4566094552,1850292.7280420142,10058630.506298317,1155053.562059066
2014-12-21,51332226.2221646,3495492.9389277603,1577749.8727446203,2091136.0569629364,2484068.0353957247,1515576.4960590093,1537692.0115062394,1465785.1842492765,12522501.420849238,2684379.469138196,3345375.3219068833,2885554.979465629,614302.6870798285,1890523.7204674159,1850187.5294135485,10057565.590477683,1155080.9277469732
2014-12-28,51335393.02430202,3495176.3691465496,1577869.8702004976,2091297.8934631753,2483916.531306142,1515518.1374846,1537731.309565932,1465801.8845757411,12525832.892594304,2684311.954726686,3345530.054398185,2885947.368427404,614497.574037869,1890407.2456114485,1850082.3677579963,10056497.746059878,1155107.8780853807
2015-01-04,51338102.08841659,3494905.016478843,1577972.6195466127,2091436.3100636122,2483786.4066643827,1515467.5604756621,1537765.018094438,1465815.9049394228,12528687.018732036,2684254.0274740383,3345662.0853733993,2886283.2646645303,614664.8547622736,1890307.6179830031,1849992.2586235155,10055580.119920343,1155130.6477911486
2015-01-11,51341256.43587981,3494588.430035405,1578092.3705650049,2091597.4456310596,2483634.28658986,1515407.9060292167,1537804.3732679258,1465831.9187948827,12532015.174641674,2684186.378296037,3345815.425157598,2886674.633589382,614860.2894945106,1890191.6283725977,1849887.1656319457,10054506.836679228,1155156.8267661994
2015-01-18,51344404.07698,3494271.8346199985,1578211.9888862895,2091758.2037731577,2483481.834831139,1515347.553805521,1537843.7591949955,1465847.563012109,12535341.54510147,2684118.6565514645,3345968.015022587,2887065.453263582,615056.0191820841,1890075.9000482645,1849782.1096132894,10053430.624840947,1155182.5903917507
2015-01-25,51347545.01171716,3493955.230232623,1578331.474510467,2091918.5844899067,2483329.05138822,1515286.5038045752,1537883.1758756475,1465862.8375911019,12538666.130111419,2684050.86224032,3346119.854968367,2887455.723687131,615252.0438249942,1889960.433010003,1849677.0905675467,10052351.484405497,1155207.9386678021
2015-02-01,51350231.90377435,3493683.84790249,1578433.7851436967,2092055.753275924,2483197.8301578863,1515233.619858606,1537916.9860792614,1465875.6358855222,12541514.353333335,2683992.6950737,3346249.406618848,2887789.8040343486,615420.2997078586,1889861.6692253056,1849587.1036700453,10051424.175965123,1155229.3351772649
2015-02-08,51353360.383837305,3493367.2268528873,1578553.024330389,2092215.4330598814,2483044.430730027,1515171.273985624,1537956.4598737087,1465890.2239935102,12544835.622507859,2683924.765996065,3346399.8538575247,2888179.0544209736,615616.8721249652,1889746.6874326062,1849482.1532882848,10050339.596706362,1155253.9120899597
2015-02-15,51356482.15753723,3493050.596831316,1578672.130819974,2092374.73541849,2482890.69961797,1515108.230335392,1537995.964421738,1465904.4424632648,12548155.106232537,2683856.7643518588,3346549.551176992,2888567.7555569476,615813.7394974084,1889631.966925979,1849377.239879438,10049252.088850435,1155278.0736531548
2015-02-22,51359597.224874124,3492733.9578377763,1578791.1046124517,2092533.660351749,2482736.6368217138,1515044.4889079095,1538035.4997233492,1465918.291294786,12551472.80450737,2683788.69014108,3346698.4985772492,2888955.9074422703,616010.9018251881,1889517.5077054233,1849272.3634435046,10048161.652397338,1155301.8198668503
2015-03-01,51363592.457202405,3492326.8373770677,1578943.875933561,2092737.4378246102,2482538.068710971,1514961.5103386564,1538086.3760143577,1465935.5537934194,12555735.793056872,2683701.0595273618,3346888.900455477,2889454.1528040753,616264.8296503791,1889370.729780978,1849137.5766391368,10046755.359427113,1155331.7404035612
2015-03-08,51366692.19570951,3492010.177876171,1579062.5464183649,2092895.500071357,2482383.2477794047,1514896.173991745,1538125.981609871,1465948.55773755,12559049.410303488,2683632.8194501335,3347036.1337546846,2889841.0492593376,616462.6661617854,1889256.8677857297,1849032.7847127202,10045658.229037635,1155354.5372469716
2015-03-15,51369785.22785358,3491693.5094033065,1579181.0842060612,2093053.1848927545,2482228.0951636396,1514830.1398675833,1538165.6179589662,1465961.1920434472,12562361.242100257,2683564.5068063335,3347182.617134683,2890227.3964639492,616660.7976285281,1889143.2670765533,1848928.029759217,10044558.170050988,1155376.9187408823
2015-03-22,51372871.55363462,3491376.8319584727,1579299.48929665,2093210.492288803,2482072.6108636768,1514763.4079661716,1538205.2850616432,1465973.456711111,12565671.288447183,2683496.1215959615,3347328.3505954714,2890613.194417909,616859.2240506074,1889029.927653449,1848823.3117786276,10043455.182467176,1155398.8848852932
