Week_Num,datetime_x,Article_Num,Polution,Enviroment_Polution,Biodiversity_Loss,Acid_Rain,Water_Pollution,Climate_Crisis,Accelerated_Global_Warming,Ozone_Layer_Depletion,Hazardous_Substance_Leakage,Carbon_Dioxide,Weekly_News_Count,News_Ratio,datetime_y,tempmax,tempmin,temp,dew,humidity,precip,windspeed,sealevelpressure,moonphase
124,2002-05-12,14,17,0,0,0,0,0,0,0,0,3,39601,0.0003535264261003,2002-02-24,46.31428571428571,26.728571428571428,36.114285714285714,22.12857142857143,59.82857142857143,0.0057142857142857,9.114285714285714,1026.9857142857145,0.2914285714285714
125,2002-05-19,16,19,0,0,0,0,0,0,0,0,4,39601,0.0004040302012575,2002-03-03,52.04285714285714,32.91428571428572,42.0,31.842857142857145,69.28571428571429,0.0,8.77142857142857,1022.5285714285714,0.5271428571428571
126,2002-05-26,18,20,0,0,2,1,0,0,0,0,7,39601,0.0004545339764147,2002-03-10,49.285714285714285,29.557142857142857,40.1,25.61428571428572,59.48571428571428,0.0241428571428571,12.428571428571429,1020.3571428571428,0.7671428571428571
127,2002-06-02,12,13,0,0,0,1,0,0,0,0,4,39601,0.0003030226509431,2002-03-17,60.12857142857143,35.028571428571425,47.971428571428575,31.285714285714285,56.32857142857143,0.0077142857142857,11.6,1016.3285714285714,0.43
128,2002-06-09,10,13,0,0,0,0,0,0,0,0,1,39601,0.0002525188757859,2002-03-24,57.42857142857143,36.24285714285714,46.08571428571429,28.314285714285717,52.44285714285714,0.0984285714285714,16.085714285714285,1014.1285714285714,0.2371428571428571
129,2002-06-16,9,11,0,0,1,0,0,0,0,0,1,39601,0.0002272669882073,2002-03-31,63.7,38.614285714285714,50.41428571428571,38.04285714285714,66.01428571428572,0.0595714285714285,9.128571428571428,1015.0,0.4771428571428571
130,2002-06-23,8,9,0,0,1,0,0,0,0,0,1,39601,0.0002020151006287,2002-04-07,69.35714285714286,40.67142857142857,56.08571428571429,38.471428571428575,61.05714285714286,0.1495714285714285,11.171428571428573,1013.5,0.7114285714285715
131,2002-06-30,9,7,0,0,1,1,0,0,0,0,3,38534,0.0002335599730108,2002-04-14,62.2,42.6,51.7,35.285714285714285,56.17142857142857,0.0534285714285714,12.742857142857144,1014.4571428571428,0.6571428571428571
132,2002-07-07,11,5,0,0,0,0,0,0,0,0,10,38534,0.0002854621892354,2002-04-21,69.22857142857143,46.52857142857143,57.785714285714285,40.18571428571429,56.771428571428565,0.165,12.571428571428571,1014.0,0.1857142857142857
133,2002-07-14,24,26,0,0,10,0,0,0,0,0,3,38534,0.0006228265946955,2002-04-28,72.47142857142858,47.24285714285714,59.6,39.58571428571429,51.371428571428574,0.0,10.885714285714286,1019.0571428571428,0.4314285714285714
134,2002-07-21,19,19,0,0,8,0,0,0,0,0,6,38534,0.000493071054134,2002-05-05,73.75714285714285,54.25714285714286,63.4,50.02857142857143,66.95714285714286,0.5232857142857144,10.314285714285717,1015.1285714285714,0.6671428571428571
135,2002-07-28,16,16,0,0,3,0,0,0,0,0,2,38534,0.000415217729797,2002-05-12,69.95714285714286,52.614285714285714,60.94285714285714,51.05714285714286,71.95714285714286,0.1254285714285714,10.757142857142856,1015.9285714285714,0.75
136,2002-08-04,23,28,0,0,0,0,0,0,0,0,2,38534,0.0005968754865832,2002-05-19,71.21428571428571,54.68571428571429,62.67142857142857,53.72857142857144,74.37142857142858,0.089,11.1,1011.157142857143,0.1314285714285714
137,2002-08-11,41,41,0,0,2,1,0,0,0,0,20,38534,0.0010639954326049,2002-05-26,78.22857142857143,54.21428571428572,66.85714285714286,49.74285714285714,58.114285714285714,0.0,12.771428571428572,1008.1,0.3785714285714285
138,2002-08-18,23,21,0,0,2,0,0,0,0,0,8,38534,0.0005968754865832,2002-06-02,79.35714285714286,55.6,66.81428571428572,54.54285714285714,68.74285714285715,0.0375714285714285,12.05714285714286,1007.9857142857144,0.6157142857142858
139,2002-08-25,16,18,0,0,1,0,0,0,0,0,2,38534,0.000415217729797,2002-06-09,85.0,62.2,73.44285714285715,59.41428571428571,64.42857142857143,0.0148571428571428,9.914285714285713,1010.5428571428572,0.8442857142857143
140,2002-09-01,12,10,0,0,2,0,0,0,0,0,3,38534,0.0003114132973477,2002-06-16,79.02857142857144,60.34285714285714,69.07142857142857,59.07142857142857,73.1,0.2642857142857143,10.728571428571428,1004.4,0.2185714285714285
141,2002-09-08,10,7,0,2,1,0,0,0,0,0,4,38534,0.0002595110811231,2002-06-23,80.61428571428571,64.8,72.28571428571429,61.89999999999999,71.52857142857142,0.0417142857142857,10.042857142857144,1006.8571428571428,0.3271428571428571
142,2002-09-15,16,21,0,0,1,1,0,0,0,0,0,38534,0.000415217729797,2002-06-30,80.35714285714286,60.0,70.4,56.08571428571429,63.057142857142864,0.0391428571428571,9.9,1011.0428571428572,0.5700000000000001
143,2002-09-22,14,19,0,0,3,0,0,0,0,0,5,38534,0.0003633155135724,2002-07-07,81.95714285714287,69.12857142857142,75.58571428571429,68.28571428571429,79.48571428571428,0.4358571428571428,10.657142857142857,1005.6,0.7942857142857143
144,2002-09-29,12,12,0,0,1,0,0,0,0,0,3,38816,0.0003091508656224,2002-07-14,84.10000000000001,68.7,76.04285714285713,67.01428571428572,75.27142857142857,0.1405714285714285,9.3,1001.5,0.3142857142857143
145,2002-10-06,14,18,0,0,1,0,0,0,0,0,2,38864,0.0003602305475504,2002-07-21,83.7,69.35714285714286,75.42857142857143,68.41428571428571,80.0,0.3472857142857143,10.228571428571428,1002.1714285714286,0.2771428571428571
146,2002-10-13,7,9,0,0,1,0,0,0,0,0,2,38864,0.0001801152737752,2002-07-28,87.07142857142857,73.27142857142857,79.88571428571429,71.28571428571429,76.78571428571429,0.35,10.928571428571429,1007.7714285714284,0.5242857142857142
147,2002-10-20,4,4,0,0,0,0,0,0,0,0,0,38864,0.0001029230135858,2002-08-04,85.37142857142858,74.77142857142857,79.27142857142857,73.02857142857142,81.97142857142856,0.7147142857142857,9.185714285714283,1010.2285714285716,0.7514285714285714
148,2002-10-27,10,9,0,0,0,0,0,0,0,0,4,38864,0.0002573075339645,2002-08-11,79.94285714285715,69.37142857142858,74.10000000000001,69.64285714285714,86.84285714285714,2.0631428571428567,11.271428571428572,1005.9857142857144,0.55
149,2002-11-03,16,17,0,0,3,0,0,0,0,0,5,38864,0.0004116920543433,2002-08-18,79.54285714285713,67.5,73.17142857142858,67.14285714285714,82.34285714285714,0.1434285714285714,7.671428571428572,1010.7285714285716,0.2271428571428571
150,2002-11-10,16,21,0,0,1,1,0,0,0,0,1,38864,0.0004116920543433,2002-08-25,82.2,67.58571428571429,74.64285714285714,67.82857142857144,80.71428571428571,0.2505714285714285,9.285714285714286,1009.0571428571428,0.47
151,2002-11-17,20,28,0,0,3,1,0,0,0,0,7,38864,0.0005146150679291,2002-09-01,84.01428571428572,70.02857142857142,76.72857142857143,70.12857142857142,81.12857142857142,0.8218571428571428,13.614285714285714,1005.8714285714286,0.7000000000000001
152,2002-11-24,13,15,1,0,2,0,0,0,0,0,3,38864,0.0003344997941539,2002-09-08,83.27142857142857,65.51428571428572,74.08571428571429,65.32857142857144,75.75714285714285,0.0224285714285714,9.685714285714283,1013.5,0.6485714285714286
153,2002-12-01,5,7,0,0,0,0,0,0,0,0,0,38864,0.0001286537669822,2002-09-15,77.94285714285715,62.3,70.0,62.01428571428572,77.38571428571429,0.0357142857142857,8.257142857142856,1014.0285714285714,0.1742857142857143
154,2002-12-08,19,12,0,0,0,0,0,0,0,0,14,38864,0.0004888843145327,2002-09-22,77.81428571428572,56.35714285714285,66.94285714285715,55.75714285714286,70.31428571428572,0.0694285714285714,8.8,1017.5571428571428,0.4171428571428571
155,2002-12-15,16,20,0,0,1,1,0,0,0,0,1,38864,0.0004116920543433,2002-09-29,79.45714285714287,55.114285714285714,66.81428571428572,54.94285714285714,69.15714285714286,0.1642857142857142,8.657142857142857,1015.8285714285714,0.6528571428571429
156,2002-12-22,13,12,0,0,0,0,0,0,0,0,4,38864,0.0003344997941539,2002-10-06,72.35714285714286,51.32857142857143,61.31428571428571,50.65714285714286,71.51428571428572,0.0945714285714285,9.485714285714286,1012.0857142857144,0.74
157,2002-12-29,7,9,0,0,1,0,0,0,0,0,1,36988,0.0001892505677517,2002-10-13,69.1,46.25714285714286,58.04285714285714,45.94285714285714,67.07142857142857,0.022,7.857142857142857,1020.4428571428572,0.1271428571428571
158,2003-01-05,27,28,0,0,0,0,0,0,0,0,13,36238,0.0007450742314697,2002-10-20,68.82857142857144,49.35714285714285,58.84285714285714,49.44285714285714,73.02857142857144,0.0327142857142857,10.328571428571427,1016.8285714285714,0.36
159,2003-01-12,14,16,0,0,4,0,0,0,0,0,0,36238,0.000386334786688,2002-10-27,53.54285714285714,36.75714285714286,44.42857142857143,32.17142857142857,65.35714285714286,0.0358571428571428,12.485714285714286,1019.6,0.5985714285714286
160,2003-01-19,7,7,0,0,1,0,0,0,0,0,1,36238,0.000193167393344,2002-11-03,50.35714285714285,28.828571428571426,40.12857142857143,25.057142857142857,57.51428571428571,0.0,10.714285714285714,1021.1142857142858,0.8342857142857143
161,2003-01-26,7,8,0,0,1,0,0,0,0,0,0,36238,0.000193167393344,2002-11-10,50.52857142857143,31.214285714285715,41.31428571428571,26.428571428571427,56.91428571428571,0.0055714285714285,11.314285714285717,1020.9142857142856,0.2142857142857142
162,2003-02-02,18,23,0,0,0,2,0,0,0,0,4,36238,0.0004967161543131,2002-11-17,45.71428571428572,27.442857142857143,38.21428571428572,23.014285714285712,57.371428571428574,0.0124285714285714,11.0,1018.9142857142856,0.3057142857142857
163,2003-02-09,14,15,0,0,3,0,0,0,0,0,4,36238,0.000386334786688,2002-11-24,44.75714285714286,25.985714285714288,35.5,26.52857142857143,71.95714285714286,0.0231428571428571,8.528571428571428,1027.3285714285714,0.5385714285714286
164,2003-02-16,8,8,0,0,1,0,0,0,0,0,3,36238,0.0002207627352502,2002-12-01,44.27142857142858,24.914285714285715,35.1,25.785714285714285,71.01428571428572,0.0027142857142857,9.828571428571427,1023.0857142857144,0.7785714285714286
165,2003-02-23,14,11,0,0,2,0,0,0,0,0,12,36238,0.000386334786688,2002-12-08,50.62857142857143,31.857142857142858,41.94285714285714,32.528571428571425,71.38571428571429,0.0194285714285714,9.1,1023.1857142857144,0.3114285714285714
166,2003-03-02,9,11,0,0,3,0,0,0,0,0,4,36238,0.0002483580771565,2002-12-15,32.65714285714286,18.2,25.571428571428573,11.94285714285714,57.885714285714286,0.0087142857142857,9.428571428571429,1030.7714285714285,0.2528571428571428
167,2003-03-09,13,13,0,0,2,0,0,0,0,0,2,36238,0.0003587394447817,2002-12-22,46.82857142857143,28.3,37.7,29.285714285714285,73.71428571428571,0.0147142857142857,9.671428571428573,1025.0,0.4785714285714286
168,2003-03-16,16,13,0,0,2,1,0,0,0,0,7,36238,0.0004415254705005,2002-12-29,35.55714285714286,20.514285714285712,28.642857142857142,18.342857142857145,67.0,0.0618571428571428,10.457142857142856,1025.4142857142856,0.7242857142857143
169,2003-03-23,17,21,0,0,1,0,0,0,0,0,2,36238,0.0004691208124068,2003-01-05,28.3,11.771428571428572,20.54285714285714,9.885714285714286,65.11428571428571,0.0185714285714285,10.642857142857142,1026.5142857142855,0.5414285714285715
170,2003-03-30,15,20,0,0,3,2,0,0,0,0,3,36886,0.0004066583527625,2003-01-12,36.2,13.857142857142858,25.4,17.414285714285715,73.51428571428572,0.0,7.785714285714286,1026.5428571428572,0.2042857142857143
171,2003-04-06,7,10,0,0,2,0,0,0,0,0,1,36995,0.0001892147587511,2003-01-19,38.642857142857146,23.12857142857143,31.67142857142857,22.4,71.28571428571429,0.0284285714285714,9.614285714285714,1024.0285714285717,0.4271428571428571
172,2003-04-13,19,23,0,0,5,0,0,0,0,0,4,36995,0.0005135829166103,2003-01-26,36.12857142857143,18.485714285714288,28.414285714285715,18.342857142857145,68.47142857142858,0.0221428571428571,9.314285714285717,1020.6857142857144,0.6685714285714285
173,2003-04-20,15,22,0,0,1,0,0,0,0,0,3,36995,0.0004054601973239,2003-02-02,31.085714285714285,12.55714285714286,21.785714285714285,10.3,63.44285714285714,0.039,12.657142857142857,1024.6714285714286,0.6328571428571428
174,2003-04-27,13,17,0,0,1,0,0,0,0,0,1,36995,0.0003513988376807,2003-02-09,42.2,22.714285714285715,33.3,22.97142857142857,68.21428571428571,0.0172857142857142,9.414285714285716,1023.9714285714286,0.1499999999999999
175,2003-05-04,5,6,0,0,0,0,0,0,0,0,2,36995,0.0001351533991079,2003-02-16,44.17142857142857,22.67142857142857,33.57142857142857,20.942857142857143,63.442857142857136,0.0105714285714285,10.94285714285714,1023.9285714285714,0.3757142857142857
176,2003-05-11,10,11,0,0,1,1,0,0,0,0,1,36995,0.0002703067982159,2003-02-23,43.18571428571429,29.385714285714283,36.6,29.028571428571432,76.81428571428572,0.1895714285714285,9.44285714285714,1019.657142857143,0.6114285714285714
177,2003-05-18,20,20,0,0,0,0,0,0,0,0,2,36995,0.0005406135964319,2003-03-02,48.9,31.057142857142857,39.42857142857143,30.914285714285715,73.77142857142857,0.0167142857142857,9.757142857142856,1020.342857142857,0.8585714285714285
178,2003-05-25,16,17,0,0,3,0,0,0,0,0,7,36995,0.0004324908771455,2003-03-09,40.57142857142857,27.97142857142857,34.48571428571429,25.6,72.67142857142856,0.1062857142857142,10.571428571428571,1021.9428571428572,0.0985714285714285
179,2003-06-01,13,14,0,0,2,0,0,0,0,0,4,36995,0.0003513988376807,2003-03-16,51.01428571428572,30.41428571428571,41.01428571428572,29.5,66.85714285714286,0.0448571428571428,9.042857142857144,1029.0,0.3242857142857143
180,2003-06-08,27,32,0,0,2,0,0,0,0,0,5,36995,0.0007298283551831,2003-03-23,55.5,32.47142857142857,44.3,29.942857142857143,60.285714285714285,0.0205714285714285,10.0,1023.5,0.5599999999999999
181,2003-06-15,27,40,0,0,1,0,0,0,0,0,3,36995,0.0007298283551831,2003-03-30,55.57142857142857,36.31428571428571,46.21428571428572,33.44285714285714,63.7,0.0062857142857142,11.328571428571427,1015.8285714285714,0.8057142857142857
182,2003-06-22,17,22,0,0,1,1,0,0,0,0,5,36995,0.0004595215569671,2003-04-06,67.81428571428572,43.94285714285714,55.457142857142856,34.31428571428571,48.58571428571429,0.0,12.214285714285714,1014.0714285714286,0.3271428571428571
183,2003-06-29,8,6,0,0,0,0,0,0,0,0,3,36794,0.0002174267543621,2003-04-13,58.942857142857136,41.18571428571429,49.271428571428565,40.18571428571429,74.8,0.1008571428571428,11.685714285714283,1015.2857142857144,0.2728571428571428
184,2003-07-06,13,16,0,0,1,1,0,0,0,0,4,36760,0.0003536452665941,2003-04-20,66.14285714285714,44.385714285714286,56.72857142857144,43.58571428571429,66.75714285714285,0.2852857142857142,12.214285714285714,1015.4142857142856,0.5085714285714286
185,2003-07-13,28,25,0,0,0,0,0,0,0,0,9,36760,0.0007616974972796,2003-04-27,64.34285714285714,46.15714285714286,54.971428571428575,45.85714285714285,73.95714285714287,0.1487142857142857,10.714285714285714,1016.4285714285714,0.7542857142857143
186,2003-07-20,23,11,0,0,0,0,0,0,0,0,20,36760,0.0006256800870511,2003-05-04,72.62857142857142,47.271428571428565,60.12857142857143,44.48571428571429,62.48571428571428,0.2457142857142857,10.714285714285714,1014.9857142857144,0.4171428571428571
187,2003-07-27,20,24,0,0,1,1,0,0,1,0,3,36760,0.000544069640914,2003-05-11,71.85714285714286,50.371428571428574,61.15714285714285,48.42857142857143,67.04285714285714,0.8411428571428571,11.528571428571428,1013.5714285714286,0.2242857142857142
188,2003-08-03,17,26,0,0,0,2,0,0,0,0,2,36760,0.0004624591947769,2003-05-18,78.88571428571429,54.114285714285714,66.44285714285715,51.08571428571429,60.91428571428571,0.0,11.028571428571428,1013.1857142857144,0.4642857142857143
189,2003-08-10,27,27,0,0,10,0,0,0,0,0,6,36760,0.0007344940152339,2003-05-25,76.75714285714285,54.85714285714285,65.92857142857143,54.8,69.81428571428572,0.0378571428571428,10.0,1013.1857142857144,0.7028571428571428
190,2003-08-17,14,9,0,0,3,0,0,0,0,0,5,36760,0.0003808487486398,2003-06-01,81.78571428571429,62.114285714285714,72.4,59.04285714285714,65.54285714285714,0.014,10.485714285714286,1009.2428571428572,0.6457142857142857
191,2003-08-24,16,15,0,0,6,0,0,0,0,0,8,36760,0.0004352557127312,2003-06-08,83.27142857142857,57.385714285714286,69.97142857142858,52.85714285714285,59.08571428571429,0.0242857142857142,10.242857142857144,1010.0,0.1685714285714285
192,2003-08-31,18,18,0,0,2,0,0,0,0,0,5,36760,0.0004896626768226,2003-06-15,75.47142857142856,65.67142857142856,70.34285714285714,61.45714285714286,76.31428571428572,0.3061428571428571,10.371428571428572,1006.9142857142856,0.4185714285714285
193,2003-09-07,6,8,0,0,0,0,0,0,0,0,1,36760,0.0001632208922742,2003-06-22,81.55714285714285,63.48571428571428,72.15714285714286,63.81428571428571,76.51428571428572,0.0532857142857142,8.742857142857144,1008.7142857142856,0.6557142857142857
194,2003-09-14,6,6,0,0,0,0,0,0,0,0,0,36760,0.0001632208922742,2003-06-29,75.05714285714285,63.7,69.04285714285714,64.45714285714286,86.27142857142857,0.8512857142857143,13.185714285714289,1000.842857142857,0.8814285714285715
195,2003-09-21,12,14,0,0,1,0,0,0,0,0,3,36760,0.0003264417845484,2003-07-06,82.35714285714286,66.27142857142857,73.87142857142858,65.37142857142858,75.98571428571428,0.0455714285714285,9.528571428571428,1006.5857142857144,0.1171428571428571
196,2003-09-28,10,12,1,0,0,1,0,0,0,0,3,39008,0.0002563576702214,2003-07-13,82.42857142857143,69.7,75.62857142857142,66.98571428571428,76.31428571428572,0.2021428571428571,10.042857142857144,1006.5857142857144,0.3671428571428571
197,2003-10-05,19,21,0,0,10,0,0,0,0,0,2,39907,0.0004761069486556,2003-07-20,80.60000000000001,66.87142857142858,73.68571428571428,65.65714285714286,77.51428571428572,0.3901428571428571,11.857142857142858,1006.1714285714286,0.6042857142857143
198,2003-10-12,9,11,0,0,0,1,0,0,0,0,2,39907,0.0002255243441,2003-07-27,81.88571428571429,70.9,75.81428571428572,70.0,83.3,1.6895714285714285,10.285714285714286,1010.2571428571428,0.8357142857142856
199,2003-10-19,10,14,0,0,0,0,0,0,0,0,1,39907,0.0002505826045555,2003-08-03,84.31428571428572,71.21428571428571,77.25714285714285,71.02857142857142,82.25714285714285,0.4578571428571428,8.414285714285715,1005.8857142857142,0.21
200,2003-10-26,16,20,0,0,0,1,0,0,0,0,4,39907,0.0004009321672889,2003-08-10,84.7,71.10000000000001,76.85714285714286,70.51428571428572,82.02857142857144,0.5407142857142857,9.114285714285714,1004.3857142857142,0.3185714285714285
201,2003-11-02,13,20,0,0,2,0,0,0,0,0,1,39907,0.0003257573859222,2003-08-17,84.82857142857142,66.87142857142858,75.22857142857143,63.55714285714286,69.2,0.0291428571428571,10.114285714285714,1012.4,0.5614285714285715
202,2003-11-09,11,12,0,0,2,0,0,0,0,0,3,39907,0.0002756408650111,2003-08-24,80.48571428571428,72.6,75.98571428571428,72.18571428571428,88.48571428571428,2.4405714285714284,9.971428571428572,1012.5428571428572,0.7857142857142857
203,2003-11-16,15,17,0,0,2,1,0,0,0,0,4,39907,0.0003758739068333,2003-08-31,79.89999999999999,66.57142857142857,72.5,67.5,85.24285714285715,0.9802857142857144,8.5,1008.3285714285714,0.4442857142857143
204,2003-11-23,3,4,0,0,0,0,0,0,0,0,0,39907,7.517478136667752e-05,2003-09-07,76.97142857142856,65.08571428571429,70.92857142857143,66.6,86.91428571428571,0.5227142857142858,7.857142857142857,1014.2,0.2671428571428572
205,2003-11-30,16,13,0,0,2,0,0,0,0,0,7,39907,0.0004009321672889,2003-09-14,78.0,65.45714285714286,71.01428571428572,65.78571428571429,84.62857142857142,0.5664285714285715,8.685714285714285,1010.2857142857144,0.51
206,2003-12-07,11,12,0,0,0,0,0,0,0,0,3,39907,0.0002756408650111,2003-09-21,79.10000000000001,63.65714285714286,70.71428571428571,61.92857142857143,75.61428571428571,0.5072857142857142,9.2,1013.4142857142856,0.7385714285714285
207,2003-12-14,13,22,0,0,0,0,0,0,0,0,0,39907,0.0003257573859222,2003-09-28,78.58571428571429,56.1,66.75714285714285,54.22857142857144,66.8,0.0,9.857142857142858,1017.5857142857144,0.5414285714285715
208,2003-12-21,25,31,0,0,4,1,0,0,0,0,9,39907,0.0006264565113889,2003-10-05,71.75714285714285,51.84285714285714,61.51428571428572,49.54285714285714,68.08571428571427,0.0345714285714285,9.671428571428573,1018.842857142857,0.2128571428571428
209,2003-12-28,9,12,0,0,1,0,0,0,0,0,3,39686,0.0002267802247644,2003-10-12,76.25714285714285,51.271428571428565,63.58571428571429,52.771428571428565,71.52857142857142,0.0165714285714285,8.971428571428572,1019.2571428571428,0.4585714285714286
210,2004-01-04,10,8,0,0,1,0,0,0,0,0,4,39520,0.0002530364372469,2003-10-19,64.81428571428572,45.25714285714286,55.51428571428572,42.8,66.11428571428571,0.0525714285714285,11.928571428571429,1018.1857142857144,0.6900000000000001
211,2004-01-11,12,12,0,0,0,0,0,0,0,0,1,39520,0.0003036437246963,2003-10-26,62.57142857142857,40.785714285714285,51.3,38.91428571428571,65.98571428571428,0.0569999999999999,11.857142857142858,1016.5857142857144,0.6371428571428571
